"","tSNE1","tSNE2","factor"
"TCGA-99-7458",4.46652238139938,-5.2865937122416,"15"
"TCGA-UZ-A9PK",-10.0545080706666,-24.4734035139855,"6"
"TCGA-ZA-A8F6",7.59645659638983,11.4324021609258,"22"
"TCGA-DX-A3U8",0.981825393430455,-2.26431057924948,"14"
"TCGA-78-7147",5.11399702153459,-5.43264746154005,"15"
"TCGA-S9-A7IX",-31.6956591278444,-3.84999489028778,"23"
"TCGA-50-5072",8.53004721441636,-1.99589620113339,"15"
"TCGA-FP-A4BF",10.0307072492292,14.2881729790527,"22"
"TCGA-2Z-A9JM",-8.64903559036172,-24.7050222776187,"6"
"TCGA-EJ-5521",-21.0125958850404,14.1989533443605,"5"
"TCGA-AD-6888",16.27827836397,20.8733069094088,"10"
"TCGA-FB-AAPZ",-0.0375596982946047,12.0599605285771,"16"
"TCGA-QR-A708",-25.1344622211075,-17.5207542987569,"13"
"TCGA-D1-A17N",-10.316585617196,18.8826021148221,"8"
"TCGA-HC-7818",-22.2860683053837,13.1576549678011,"5"
"TCGA-BK-A56F",-8.73039973470155,18.3275761460669,"8"
"TCGA-DD-A118",-4.65621449899984,29.5804842526606,"2"
"TCGA-V1-A9O7",-20.425978786276,11.9409042341513,"5"
"TCGA-WX-AA44",-4.11292100889576,30.3626229149401,"2"
"TCGA-CM-6172",12.2483104588955,21.1340531416775,"10"
"TCGA-E9-A1R0",-13.8094659424132,6.17036506495785,"11"
"TCGA-C5-A7X3",14.1062103214508,1.29963513644954,"12"
"TCGA-ZM-AA0N",19.1504949918851,-19.4060207983675,"17"
"TCGA-DD-A4NN",-4.81461523840666,31.4180494354618,"2"
"TCGA-GU-A762",17.7099227513092,2.19208853162141,"12"
"TCGA-H7-7774",20.1605932393706,-0.666245264805841,"12"
"TCGA-FN-7833",-34.8480766600836,-0.43093294969058,"23"
"TCGA-PR-A5PH",-25.3622470453094,-15.7742556486167,"13"
"TCGA-EJ-A65G",-23.3010716539713,12.2304305970578,"5"
"TCGA-CQ-A4C9",23.7345435077915,-1.38328193429754,"12"
"TCGA-2J-AABK",-0.108308227027614,9.27754480667881,"16"
"TCGA-BT-A20U",14.8516428488577,3.44952469757436,"12"
"TCGA-D7-8570",14.5405353988249,13.3806150896272,"22"
"TCGA-VS-A9UQ",-1.18154501493465,15.8648291034776,"9"
"TCGA-CN-5370",18.6934547920369,-0.464619262707525,"12"
"TCGA-49-4490",4.67058844155885,-9.54495577280759,"15"
"TCGA-DZ-6134",-8.60864594098841,-22.5603152025397,"3"
"TCGA-D1-A177",-6.55681938601066,19.5627054002167,"8"
"TCGA-CC-A3M9",-0.597876696704254,-2.1428994240397,"14"
"TCGA-EY-A4KR",-7.59089368411154,12.8254334436785,"8"
"TCGA-BA-A4II",15.2432278431936,-3.32817922185097,"12"
"TCGA-C8-A8HQ",-11.395595420851,7.3057560436224,"11"
"TCGA-63-A5MU",22.6216311161932,-5.73495372724571,"1"
"TCGA-JW-A5VH",-6.38722693035462,20.4532067773041,"8"
"TCGA-G7-6797",-12.0426622022281,-25.0576940138115,"6"
"TCGA-56-8201",17.0338820458913,1.25268085461299,"12"
"TCGA-ZF-AA53",11.369126480287,0.152323323913243,"12"
"TCGA-CN-6017",16.4872461411945,-1.02753952827381,"7"
"TCGA-B6-A2IU",-14.176920173635,6.19260362222262,"11"
"TCGA-62-8398",8.12001460785049,-1.76010252536979,"15"
"TCGA-DK-A6AW",8.78661984242629,4.9916980875802,"20"
"TCGA-AZ-6605",14.1740672873923,20.7403023084155,"10"
"TCGA-97-A4M3",4.01843365513584,-6.250776744894,"15"
"TCGA-LN-A49M",20.0749914193003,-2.47965874212386,"12"
"TCGA-97-8179",5.58893186963007,-3.55662082799338,"15"
"TCGA-4K-AA1G",21.9812619946673,-19.7446879792469,"17"
"TCGA-49-AARR",5.33246197822931,-7.74515559955132,"7"
"TCGA-BP-5177",-0.610020077469664,-16.9967415477904,"4"
"TCGA-JX-A3Q0",25.2869031295583,1.64765728003801,"9"
"TCGA-G9-A9S7",-21.3431521885594,14.9901988208472,"5"
"TCGA-DS-A0VK",21.9752902510322,5.17742592985039,"9"
"TCGA-HZ-8519",-2.53873049024573,5.84626879242613,"7"
"TCGA-CM-6675",12.2628778694219,18.7357427788283,"10"
"TCGA-W2-A7HF",-26.6668921294054,-16.102044258121,"13"
"TCGA-BR-8592",9.46560808100868,11.3164869166035,"22"
"TCGA-D7-A6EZ",14.9895349407338,13.814667460717,"22"
"TCGA-B6-A0RE",-8.08657491453979,4.57183704926902,"11"
"TCGA-DX-AB37",-3.21264171802928,-1.55706021213821,"14"
"TCGA-J4-A6G1",-20.1523014413334,12.2701607557041,"5"
"TCGA-37-5819",9.87198411365622,-7.60828072351563,"15"
"TCGA-DD-A3A9",-5.24354432606828,30.2124278531053,"2"
"TCGA-DX-A8BO",-2.79127910718658,-1.47590258786499,"14"
"TCGA-CJ-5684",-0.147901896200953,-18.323157288205,"4"
"TCGA-BH-A1F5",-12.6984311711975,3.62285368568169,"11"
"TCGA-BC-A5W4",-3.58081437557676,33.4858281744117,"2"
"TCGA-G9-6338",-24.2035276301729,11.5317941096512,"5"
"TCGA-EO-A3AS",-7.18293210641126,13.2328929383028,"8"
"TCGA-AX-A3G1",-9.79880353582574,16.5885048802707,"8"
"TCGA-UZ-A9PM",-8.03144586406225,-23.049443662321,"3"
"TCGA-5M-AAT6",10.6916607953958,-0.454210873135776,"7"
"TCGA-TT-A6YN",-28.0648804524554,-15.6755053628872,"13"
"TCGA-IB-AAUS",-0.887665100485249,2.90076672062722,"7"
"TCGA-P7-A5NX",-25.7747016714829,-11.0216794468954,"13"
"TCGA-CR-7402",15.2666085675951,-6.3755022814118,"12"
"TCGA-HU-A4HD",5.71582011383588,12.124471189691,"22"
"TCGA-EX-A69L",24.0758776892926,3.11667838870606,"9"
"TCGA-CF-A47T",8.72549141460071,4.84827592058865,"20"
"TCGA-A4-7996",-9.98701015417523,-23.5511018441032,"6"
"TCGA-P3-A5QE",22.804207384782,8.90741801774469,"9"
"TCGA-CV-A468",16.6905493890931,-1.17774097122611,"12"
"TCGA-R8-A6MK",-35.9693131158773,-1.56552731117631,"23"
"TCGA-BH-A204",-14.7321031092422,-8.79838287546669,"7"
"TCGA-CH-5768",-21.9129499094079,11.0740557635736,"5"
"TCGA-G4-6307",16.4263403951223,22.7076170871194,"10"
"TCGA-CK-6751",13.2913602105797,18.769313125927,"10"
"TCGA-BK-A26L",-8.63403024004004,12.2399682494122,"8"
"TCGA-IB-A5SP",2.01617208685719,10.6421925078124,"16"
"TCGA-5C-A9VG",-4.64281730700668,29.5003237544372,"2"
"TCGA-AZ-4308",17.2506347744351,21.1187158844474,"10"
"TCGA-33-6737",8.56840984469205,-1.75872429855594,"15"
"TCGA-S7-A7WP",-24.6112738144037,-13.7372572266571,"13"
"TCGA-93-A4JP",4.84776007016419,-7.8870658962718,"15"
"TCGA-B0-4847",0.663802800892818,-18.262988739914,"4"
"TCGA-G7-6793",-13.5412942367966,-18.0915113952724,"3"
"TCGA-DD-AADG",0.500144699522191,33.4777419151572,"2"
"TCGA-ZJ-AB0H",22.8021876806312,2.77002321751977,"9"
"TCGA-QR-A6GO",-27.8775702224441,-17.0407607052479,"13"
"TCGA-E9-A1N4",-12.0171228172198,3.01559089738077,"11"
"TCGA-2Y-A9H0",1.43541328146143,33.5059966858394,"2"
"TCGA-HT-7686",-33.2034276507725,-0.801184404718649,"23"
"TCGA-QR-A6GX",-25.9677611227882,-12.7611489661979,"13"
"TCGA-JY-A6FD",18.4638222476402,-4.0713528686373,"12"
"TCGA-AR-A24T",-12.2912408427382,5.468628455946,"11"
"TCGA-D1-A1O8",5.92469454872325,0.477256580102916,"15"
"TCGA-FG-A87Q",-31.7106829748112,-3.85015203396908,"23"
"TCGA-55-8614",13.5480550094204,-8.48623985576013,"15"
"TCGA-RW-A67X",-24.3864156688482,-13.9875362169951,"13"
"TCGA-EJ-5504",-23.0129584664384,12.9776880464306,"5"
"TCGA-43-8115",15.2512586860674,-8.35951630284116,"1"
"TCGA-P3-A5QF",24.0482061800246,0.3881443407804,"9"
"TCGA-SR-A6MS",-28.8642921156741,-14.3388458369277,"13"
"TCGA-C9-A47Z",20.3863550251512,-1.76388015326158,"12"
"TCGA-CV-7413",17.5366963002479,-2.55520600383577,"12"
"TCGA-ZF-AA54",-0.506090151191555,-2.23149422336413,"14"
"TCGA-YF-AA3M",13.9797081811821,5.95708661064573,"20"
"TCGA-IA-A40X",-10.2221388987848,-22.8105474648519,"3"
"TCGA-LN-A49U",19.2068696716472,-4.4814419991499,"1"
"TCGA-BR-6457",3.70620558416266,16.0808695486567,"22"
"TCGA-DD-AADD",1.57018087042399,32.7577852291779,"2"
"TCGA-B5-A11Z",-8.59811983215624,19.1493923586184,"8"
"TCGA-BS-A0UA",-8.67440234575278,19.7968721768016,"8"
"TCGA-P8-A5KC",-19.9302244806472,-14.7605135777879,"7"
"TCGA-E2-A108",-9.86497378793572,4.91031736564397,"7"
"TCGA-CV-6937",14.8613040441903,-4.48460477991016,"12"
"TCGA-5P-A9JY",-9.20309702268049,-26.7049762875883,"6"
"TCGA-77-A5G3",19.5121801556641,-8.85417308669541,"1"
"TCGA-2G-AAGS",-8.17064905303127,-9.49893571809087,"0"
"TCGA-EL-A3CX",9.03659164154011,-31.2131047638794,"19"
"TCGA-CU-A5W6",9.49150023265975,1.36507653999555,"20"
"TCGA-C5-A7CO",23.5784091122697,6.07813953236257,"9"
"TCGA-39-5031",15.3775048101953,-8.64585635362532,"1"
"TCGA-D6-8568",19.4805137988207,-0.604386550517516,"12"
"TCGA-KR-A7K2",-3.52023421614432,33.2641648843236,"2"
"TCGA-LP-A4AU",19.3576752176737,5.08158916716902,"9"
"TCGA-FP-8099",8.60960236755151,15.2825014674812,"22"
"TCGA-DJ-A3VF",11.3012017462743,-28.8750656955386,"19"
"TCGA-ZG-A9KY",-24.1481209631538,14.6727557745123,"5"
"TCGA-DS-A1OC",21.1395377890635,5.04580834334798,"9"
"TCGA-L5-A8NK",17.7587073963789,-5.31473383546026,"12"
"TCGA-XK-AAIW",-24.1728650620251,15.3349511792945,"5"
"TCGA-ZF-A9R4",10.3742511847775,5.10520395378076,"20"
"TCGA-58-A46J",12.9334774442248,-7.98763769042271,"1"
"TCGA-MP-A4TD",6.39082269905363,-4.15731735338758,"15"
"TCGA-44-4112",4.0865490367936,-4.14626401937248,"15"
"TCGA-QC-AA9N",-5.58532369409977,-2.13671645339497,"14"
"TCGA-EO-A3KX",-7.21870395281508,18.8621316327238,"8"
"TCGA-B0-4813",3.20965937565233,-17.7785186348259,"4"
"TCGA-44-7672",6.74353976196099,-4.7910257059258,"15"
"TCGA-GU-AATO",12.7705098096849,6.80648308140085,"20"
"TCGA-IE-A4EH",-14.4542364599101,-2.93323613861453,"21"
"TCGA-B6-A0X7",-13.2913672041624,6.19426231560942,"11"
"TCGA-ZF-A9R7",12.2701647343118,3.85851149287262,"20"
"TCGA-73-4676",8.02207915256153,-11.3631764296519,"15"
"TCGA-EO-A22R",-11.4534962341921,-4.64735687530846,"7"
"TCGA-VS-A9UT",8.36278475764283,-6.19553712301402,"7"
"TCGA-B0-4816",0.117274626307468,-17.708059447359,"4"
"TCGA-HU-A4GT",11.8770279789698,17.0922888573686,"22"
"TCGA-AZ-4615",13.4741119692899,17.3974088354215,"10"
"TCGA-XF-A9T0",9.64563718680624,2.38147936902072,"20"
"TCGA-2J-AABI",-1.10154136061601,11.7232760757728,"16"
"TCGA-HC-7077",-22.8494947914586,15.4458804446126,"5"
"TCGA-DD-A1EA",-0.08012632828102,32.1153465645992,"2"
"TCGA-P4-A5EA",5.09258460074,-0.96370888975035,"15"
"TCGA-WB-A820",-29.1621679431938,-16.3643994018984,"13"
"TCGA-WB-A81V",-27.2658791031336,-16.5617940401711,"13"
"TCGA-AK-3454",-2.3304094927936,-15.6912535157292,"4"
"TCGA-BR-7723",5.19690405887496,12.125486512757,"0"
"TCGA-63-7021",15.512284983966,-7.39362374661788,"12"
"TCGA-AZ-4614",15.5161368494872,18.0030106825969,"10"
"TCGA-SG-A6Z7",-7.91767912205426,-4.05807995525816,"18"
"TCGA-D7-6527",6.65974055462137,10.5944064101571,"22"
"TCGA-AN-A0XL",-14.144815661179,5.51075070059672,"11"
"TCGA-WZ-A8D5",20.3671898115982,-19.3792002479338,"17"
"TCGA-A6-5659",15.0391133470582,19.5684515575191,"10"
"TCGA-CF-A47Y",6.56682820776861,4.38513682572523,"20"
"TCGA-CV-5978",7.90806444777986,-12.2382533413317,"7"
"TCGA-L5-A88S",17.0313856665467,-4.04278463708622,"12"
"TCGA-G4-6304",16.8224529650863,16.7215323086165,"10"
"TCGA-DJ-A1QD",10.2243256716901,-29.4602336036733,"19"
"TCGA-JX-A3Q8",-1.82250304860304,16.2968815078607,"9"
"TCGA-DJ-A13S",8.83765712064302,-34.1106792907932,"19"
"TCGA-EJ-5527",-21.6218361036119,12.9800219718102,"5"
"TCGA-KC-A7F6",-21.6080512642167,15.662259970968,"5"
"TCGA-DD-A4NH",-5.79510663312244,30.3754223286375,"2"
"TCGA-P5-A736",-34.9900253634677,-1.85697636917602,"23"
"TCGA-90-6837",3.42158642799477,-8.82420817609762,"7"
"TCGA-VR-A8EY",21.0370798401796,-5.43241721718879,"12"
"TCGA-B0-5697",-0.0868726731938631,-19.3639539226337,"4"
"TCGA-B5-A11N",-11.14205361147,18.123033552818,"8"
"TCGA-HC-7231",-22.2932789089442,15.2557186064428,"5"
"TCGA-CR-6481",15.5497491534698,-0.597021495911301,"12"
"TCGA-EY-A210",-7.73840366258663,14.207579683805,"8"
"TCGA-DM-A1DB",15.4188861567786,22.9029539337786,"10"
"TCGA-2G-AAG8",-7.15573120545583,-9.39759051756745,"7"
"TCGA-J2-A4AD",8.92174777182773,-3.02414898806469,"15"
"TCGA-XP-A8T6",19.6139229777093,-6.09311816924103,"1"
"TCGA-QT-A5XJ",-21.1663015053819,3.45633760998621,"23"
"TCGA-BR-8371",-1.09553463458127,4.82815529468455,"7"
"TCGA-05-4396",3.41152016002684,-3.45358526823042,"15"
"TCGA-AR-A1AI",-7.21655563372922,5.17761746355793,"15"
"TCGA-2H-A9GO",6.62879432239169,11.4494426655918,"22"
"TCGA-DX-A3LY",-3.95834617661309,-0.256065608811771,"14"
"TCGA-Z5-AAPL",0.389461123164758,1.68569446007775,"7"
"TCGA-CF-A47W",6.54281777801888,4.34485733813621,"20"
"TCGA-2G-AAHT",21.7715600465599,-19.2099475365291,"17"
"TCGA-DM-A282",14.8870264692743,19.9872109184338,"10"
"TCGA-LN-A5U6",20.5323548864046,-8.68329688828192,"1"
"TCGA-AR-A0TT",-10.8302314110315,6.36693222907559,"11"
"TCGA-Y8-A8RY",-9.10003387981114,-24.8837797552288,"6"
"TCGA-S3-AA12",-15.146708779664,6.88282801894502,"11"
"TCGA-W4-A7U2",20.9177944353956,-19.7351472904992,"17"
"TCGA-HT-A5R9",-37.2472928444273,0.898800352219393,"23"
"TCGA-VQ-A91V",9.17152516351097,16.4893171177059,"22"
"TCGA-DW-7841",-8.86000094108242,-24.7906417656254,"6"
"TCGA-BR-6564",-0.557990872247344,5.31617566297556,"7"
"TCGA-39-5021",8.0852153672523,-11.5831279749146,"7"
"TCGA-KK-A8IA",-23.212717421004,15.237825125775,"5"
"TCGA-E7-A4IJ",9.5557947840007,3.0353256750318,"20"
"TCGA-S7-A7WV",-1.00312471982613,2.92904065359226,"7"
"TCGA-PC-A5DO",-14.7041403053052,-4.37222483334117,"21"
"TCGA-A6-6781",1.46188484042765,5.50168759178829,"16"
"TCGA-3A-A9IJ",-3.00848420569285,5.70615095276275,"7"
"TCGA-CH-5762",-21.5389021494598,11.0309874712154,"5"
"TCGA-SP-A6QG",-25.6110894423762,-12.4876539647069,"13"
"TCGA-EA-A6QX",23.2334798480407,5.60856447498417,"9"
"TCGA-CJ-5676",-1.26496027776795,-20.8756736294781,"4"
"TCGA-A5-A3LP",-8.51783512981706,12.802913750081,"3"
"TCGA-ZP-A9D1",-1.63190015480171,33.2850958625957,"2"
"TCGA-DU-7302",-36.5344582220527,0.301693515449482,"23"
"TCGA-EW-A1IX",-13.7103796070508,5.55222802228966,"11"
"TCGA-DK-A3X2",14.0691558174487,6.21223451995968,"20"
"TCGA-D6-A6EN",17.8429750511574,2.02881372425275,"12"
"TCGA-33-A4WN",15.7734660055911,-8.10924509446658,"1"
"TCGA-CN-5373",19.8345633999615,-1.22017922565101,"12"
"TCGA-CN-4725",20.6626092686251,-1.15921130169772,"12"
"TCGA-MA-AA3Y",19.1872850020559,2.86418241542849,"12"
"TCGA-XF-AAMT",12.4329300090848,-1.65026690698266,"12"
"TCGA-H7-A6C5",23.936367849162,-0.296119026833171,"12"
"TCGA-62-8399",9.8586883231608,-3.55118079478371,"15"
"TCGA-5N-A9KM",11.2587688037623,3.878719444871,"20"
"TCGA-2J-AABT",-0.27671461594093,5.59154320250557,"7"
"TCGA-CV-6441",22.6850628228255,6.37106797780922,"9"
"TCGA-A2-A0YT",-12.5243215444145,8.78196717111508,"11"
"TCGA-VS-A8QH",13.4757029543468,21.8639052162842,"10"
"TCGA-D5-6529",13.6005704761844,20.6665985649009,"10"
"TCGA-B0-5402",-2.54673673253856,-17.6346653107854,"4"
"TCGA-G3-AAV1",-0.0806329755500019,31.8716682454852,"2"
"TCGA-2G-AAKL",-7.35938841179208,-9.62244240507076,"7"
"TCGA-DD-AACC",-0.574540448251132,30.3685789618265,"2"
"TCGA-NC-A5HN",23.5915559463952,-2.17285890647775,"1"
"TCGA-GD-A3OP",2.91087507965546,3.2584451679225,"7"
"TCGA-DX-A6BG",-3.66288166005054,-3.09707758848983,"14"
"TCGA-BQ-5884",-4.07375995299312,-18.8421282148383,"3"
"TCGA-D1-A17F",-10.1590220879004,17.9282109292831,"8"
"TCGA-FY-A4B0",7.98316632284077,-34.1626618124496,"19"
"TCGA-DX-A48J",-13.3795091250974,-4.54883723951601,"21"
"TCGA-QR-A6H0",-23.7539840810472,-11.9551475926938,"7"
"TCGA-R6-A6Y0",8.62609092195914,9.45840928230117,"22"
"TCGA-WB-A821",-26.0486250925967,-14.2188218883037,"13"
"TCGA-CQ-6222",16.6805342030291,-0.980338499630524,"12"
"TCGA-NC-A5HP",20.2796622371387,-9.77321240515925,"1"
"TCGA-2G-AAM3",-8.94806000015852,-6.50155068394628,"7"
"TCGA-YB-A89D",1.27918762827403,6.49760329286199,"16"
"TCGA-EM-A3O8",9.26348333442218,-33.5838621596905,"19"
"TCGA-VQ-A8PB",10.2643757430198,16.7421204146936,"22"
"TCGA-DS-A7WI",27.1023436609114,4.68603467473662,"9"
"TCGA-B0-5710",-1.96128258236974,-16.5218182617107,"4"
"TCGA-85-7710",20.0498797776188,-10.6928018262916,"1"
"TCGA-DU-A7TB",-30.8016762697182,-1.75006456254725,"23"
"TCGA-S9-A6U1",-35.134355534291,-0.0483775751036215,"23"
"TCGA-HZ-8315",1.41084853552678,7.55274963884939,"16"
"TCGA-VQ-A927",7.94165219059333,12.4846771145959,"22"
"TCGA-B0-4699",-6.22433740762996,-17.8087036325857,"7"
"TCGA-FX-A48G",-11.7099625666731,-3.07203228042854,"21"
"TCGA-2G-AAHG",21.7089575627963,-20.1975018893752,"17"
"TCGA-QH-A6CV",-32.0461803126842,-4.88927517195229,"23"
"TCGA-IN-A6RN",7.52974094663307,10.2377251682044,"22"
"TCGA-CJ-4912",2.72798877362125,-16.5289338959258,"4"
"TCGA-Q1-A73Q",22.3361467872024,4.6410127109274,"9"
"TCGA-A6-2675",12.1408631743731,22.5018948534643,"10"
"TCGA-VR-A8EZ",19.7670442334416,-7.99540451821038,"1"
"TCGA-FG-A60K",-36.628461007231,-0.91126375230274,"23"
"TCGA-HC-8213",-22.1383192468079,15.9003291178635,"5"
"TCGA-G2-A2EF",17.0708295281912,2.65664732257997,"12"
"TCGA-B0-5690",-1.71310141019679,-20.9258049099419,"4"
"TCGA-SP-A6QF",-27.3871508959152,-17.9460169606482,"13"
"TCGA-2L-AAQJ",0.521688771309892,10.5019018516951,"16"
"TCGA-XE-AANJ",20.6628207156919,-19.9408823513834,"17"
"TCGA-2G-AAF6",20.8631449082617,-19.5654576544617,"17"
"TCGA-IB-7644",2.2090620842706,9.80050914019853,"16"
"TCGA-F4-6569",13.7881516483667,20.5525477148853,"10"
"TCGA-MA-AA43",17.6306862656808,4.98037909797474,"9"
"TCGA-EJ-5510",-21.3722480697244,12.3437068951579,"5"
"TCGA-B1-A657",-9.62502331980015,-24.0669370358605,"6"
"TCGA-WB-A81P",-26.784924729971,-14.4681234540093,"13"
"TCGA-BP-5191",-3.73223453326163,-17.3162603556558,"4"
"TCGA-C5-A1MN",19.2780131888084,1.6549759315342,"12"
"TCGA-AZ-6606",12.0952353166562,21.0438749979243,"10"
"TCGA-AX-A3FT",-5.4810255022226,16.0472215888937,"8"
"TCGA-2H-A9GH",8.12100544199845,15.5821032875545,"22"
"TCGA-CM-4750",16.748672989622,20.7356558819363,"10"
"TCGA-FD-A43Y",12.953471539457,-1.43248887996013,"12"
"TCGA-NH-A50T",15.9526059641639,19.921563403701,"10"
"TCGA-ZM-AA0E",19.133162582273,-19.0998458576861,"17"
"TCGA-YU-A94D",-10.017055988028,-7.678711102125,"0"
"TCGA-MK-A4N9",11.8560980476018,-31.542570343535,"19"
"TCGA-FP-7735",10.405403418156,10.9356174518758,"22"
"TCGA-B8-4621",-9.00370652143641,-22.601601572839,"3"
"TCGA-2Z-A9J3",-10.3432493218584,-27.3443954119818,"6"
"TCGA-ZR-A9CJ",6.51996855722036,8.44336304397744,"22"
"TCGA-DJ-A2PT",12.2692695580038,-29.0801600805661,"19"
"TCGA-AJ-A2QL",-8.15843273599337,18.1121471985322,"8"
"TCGA-2H-A9GG",4.91340586729099,19.7718623443583,"22"
"TCGA-QR-A6H1",-28.2642190547103,-17.3168814970765,"13"
"TCGA-RE-A7BO",10.6429449316783,15.2533885207468,"22"
"TCGA-MX-A5UG",8.81715103199465,12.3936489844818,"22"
"TCGA-X6-A8C7",-9.01293113653824,-0.773021767736196,"18"
"TCGA-HZ-A49G",-0.266514173055626,8.11282632709581,"16"
"TCGA-XF-AAMZ",12.1224292082406,5.11057524809313,"20"
"TCGA-F9-A7VF",-8.8858760418172,-26.6765339311378,"6"
"TCGA-2G-AAKD",-7.20601534254055,-10.1021346529406,"7"
"TCGA-DD-A4NL",-1.85407110582331,30.8668773486695,"2"
"TCGA-HU-A4GD",7.24468585868796,18.4952858063383,"22"
"TCGA-DJ-A4V4",11.4990276051468,-30.2305944884067,"19"
"TCGA-EL-A3H2",8.5346482455029,-33.16930623849,"19"
"TCGA-CV-6951",16.020000862087,-5.32210211292624,"7"
"TCGA-G9-6356",-21.2457961057214,12.6263511361939,"5"
"TCGA-VN-A88M",-21.6169951826419,15.9736049653621,"5"
"TCGA-63-A5MR",13.7494386631899,-2.72171999114538,"12"
"TCGA-Z6-AAPN",14.7750989436771,-2.59890073164304,"12"
"TCGA-B0-4815",-3.30792466609152,-17.4669520780821,"4"
"TCGA-E1-5307",-36.4332079410425,0.325791744021107,"23"
"TCGA-XE-AAOD",19.7298680080425,-17.499797820857,"17"
"TCGA-S9-A7R1",-36.8194635812515,-0.471582248080457,"23"
"TCGA-MU-A8JM",21.4170703931847,2.2159126234929,"9"
"TCGA-VS-A954",25.1807040262434,4.14248662840894,"9"
"TCGA-CV-7097",19.945337049613,1.71055541657822,"12"
"TCGA-85-A4QQ",18.6353085907652,-2.3493778369629,"12"
"TCGA-CZ-5465",-0.930360228549896,-21.4912664840517,"4"
"TCGA-5P-A9KH",-6.24624356505096,-17.8374994259713,"7"
"TCGA-QR-A6H4",-29.0721925864608,-17.5742773837549,"13"
"TCGA-A6-A56B",14.4600548680647,22.9843308383515,"10"
"TCGA-RD-A8NB",9.33840625142763,12.4556769559731,"22"
"TCGA-NC-A5HQ",21.5881145557113,-6.42169941519584,"1"
"TCGA-CA-6715",15.7621054425931,21.7487091499187,"10"
"TCGA-L5-A4OI",4.11342352123101,10.6683760802937,"16"
"TCGA-2H-A9GK",9.22010359981464,14.0536564169506,"22"
"TCGA-P5-A5F1",-35.5357840669379,-1.47463579590892,"23"
"TCGA-EP-A12J",-1.77450974410344,31.3742284913784,"2"
"TCGA-DB-5281",-35.9608483344655,0.440340043216021,"23"
"TCGA-DH-A66D",-35.3152044915926,-0.164946361240065,"23"
"TCGA-AO-A12C",-13.5096926670149,6.86954461420778,"11"
"TCGA-ZM-AA06",19.1599824580311,-19.7679466926682,"17"
"TCGA-CQ-A4CD",18.3577235238367,0.335100983792511,"12"
"TCGA-2J-AABP",-2.31503235228254,-2.94412912998922,"14"
"TCGA-CM-5863",13.2122247644187,20.1802173403432,"10"
"TCGA-DX-A7ET",-2.62722535192197,-2.03499509363676,"14"
"TCGA-YC-A8S6",3.57806304858213,3.16321271098301,"20"
"TCGA-YU-AA61",-8.75553744986099,-8.51706377424582,"0"
"TCGA-HV-A7OP",1.20711006861268,13.4183826558307,"16"
"TCGA-HZ-A49I",0.751908880526827,9.85808459280236,"16"
"TCGA-SR-A6MY",-28.2483768804254,-16.492915849284,"13"
"TCGA-AR-A24P",-12.8960502527075,5.21562457678495,"11"
"TCGA-DX-A6B8",-3.73927675088777,-4.09123698525422,"14"
"TCGA-CM-6166",15.178210005268,19.845401699147,"10"
"TCGA-E7-A7XN",13.5148724783872,0.0132181261227416,"12"
"TCGA-VQ-A8PU",6.93415188866878,15.0917044239781,"22"
"TCGA-LN-A7HZ",19.9548357771403,-7.75131986048471,"1"
"TCGA-BQ-5889",-0.94085480077062,1.95712404094235,"7"
"TCGA-BJ-A0Z5",10.3945170281006,-30.4156361486914,"19"
"TCGA-IQ-A61E",19.159117199444,0.336901893433741,"12"
"TCGA-FD-A43U",11.1172226564495,2.39659506325053,"20"
"TCGA-BR-A44T",0.739611791309444,3.04421100296061,"7"
"TCGA-EW-A1PC",-11.997598970581,9.00535117333568,"11"
"TCGA-63-A5MN",8.22591127469759,-5.40712734843867,"15"
"TCGA-A6-5656",15.5600767733507,21.392967004336,"10"
"TCGA-WB-A80N",-27.9216345830872,-16.3976112321332,"13"
"TCGA-LB-A8F3",-0.990929859252765,9.59090581301735,"16"
"TCGA-S9-A6U5",-36.2538323531031,-1.57542820858711,"23"
"TCGA-86-8359",6.30753649941096,-2.9969611410036,"15"
"TCGA-G9-6367",-20.7689269305516,10.7251940720811,"5"
"TCGA-EJ-7794",-20.5624945434592,11.8322011558651,"5"
"TCGA-CC-A7IE",-0.556312742470555,29.9420926083524,"2"
"TCGA-78-7161",5.77689371833617,-3.12857224170544,"15"
"TCGA-XF-AAMW",12.6986657283912,-0.636867708951692,"20"
"TCGA-C5-A2LX",24.0825220235164,7.02728777119727,"9"
"TCGA-SR-A6MR",-25.5493852508853,-14.5958215132393,"13"
"TCGA-DK-AA75",9.22145756357296,2.8386814076164,"20"
"TCGA-BI-A20A",23.3847673588966,6.03778606028854,"9"
"TCGA-JY-A6FE",12.1753804130175,-3.4644709189001,"14"
"TCGA-4K-AA1I",20.1212184935573,-17.9473293948389,"17"
"TCGA-58-8387",15.3381831300992,-8.79261877525441,"1"
"TCGA-DK-A1A3",10.1060614086605,1.56607065878027,"20"
"TCGA-UF-A7JH",21.7347206130188,-0.863869973656089,"12"
"TCGA-33-AASL",12.8576339209693,-5.30909977280343,"1"
"TCGA-P5-A5ET",-36.1030408702039,-1.46201789427696,"23"
"TCGA-EA-A3QE",22.308330534356,2.3426793369761,"9"
"TCGA-CR-6482",22.1145573404265,7.92323065793161,"9"
"TCGA-98-A538",13.5528165255331,-8.9143687433475,"1"
