"","sample","cor","split","analysis","features","hubness"
"5429","ACH-000202",0.603727137776898,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5430","ACH-000204",0.62426064134149,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5431","ACH-000206",0.609692618303749,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5432","ACH-000207",0.627504446243211,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5433","ACH-000209",0.609415302869674,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5434","ACH-000211",0.641661062354841,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5435","ACH-000212",0.614882943997068,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5436","ACH-000213",0.625034564332124,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5437","ACH-000215",0.644211433024705,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5438","ACH-000216",0.659230882852716,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5439","ACH-000217",0.642148972753281,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5440","ACH-000219",0.671490886560008,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5441","ACH-000221",0.621235377304431,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5442","ACH-000222",0.62873430364673,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5443","ACH-000223",0.640214196922166,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5444","ACH-000226",0.629010980605507,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5445","ACH-000227",0.605048521120271,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5446","ACH-000228",0.617697610097486,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5447","ACH-000231",0.630207043620023,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5448","ACH-000232",0.658849591554536,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5449","ACH-000233",0.646047039934214,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5450","ACH-000234",0.607316745409315,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5451","ACH-000235",0.637800277955616,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5452","ACH-000237",0.630051233637772,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5453","ACH-000238",0.640038612691574,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5454","ACH-000243",0.664878044795274,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5455","ACH-000244",0.609995465799346,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5456","ACH-000246",0.648616736043825,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5457","ACH-000247",0.632146899795541,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5458","ACH-000248",0.631763305069205,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5459","ACH-000249",0.645836382385709,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5460","ACH-000250",0.634621536784973,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5461","ACH-000251",0.584469227336591,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5462","ACH-000252",0.641291710692646,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5463","ACH-000253",0.635073644995535,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5464","ACH-000255",0.636958977178812,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5465","ACH-000256",0.623979381213154,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5466","ACH-000257",0.602119751980077,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5467","ACH-000258",0.553377470977811,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5468","ACH-000259",0.654029462723588,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5469","ACH-000260",0.658593807043215,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5470","ACH-000261",0.643866622761789,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5471","ACH-000262",0.600588570825339,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5472","ACH-000263",0.596787840305087,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5473","ACH-000264",0.639856558162248,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5474","ACH-000265",0.657641523454559,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5475","ACH-000266",0.629374432811309,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5476","ACH-000269",0.604843338592142,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5477","ACH-000271",0.633395757609081,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5478","ACH-000272",0.628631048898354,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5479","ACH-000273",0.645694492331155,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5480","ACH-000274",0.61219716068967,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5481","ACH-000276",0.621072957437171,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5482","ACH-000277",0.622985296170625,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5483","ACH-000278",0.6203024163499,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5484","ACH-000279",0.640265421311012,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5485","ACH-000280",0.577731226605247,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5486","ACH-000281",0.593763386668528,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5487","ACH-000282",0.630305869477472,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5488","ACH-000286",0.611699926311657,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5489","ACH-000288",0.629185273783564,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5490","ACH-000290",0.661134602962338,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5491","ACH-000291",0.636250628727294,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5492","ACH-000292",0.628345796401939,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5493","ACH-000293",0.644255258355875,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5494","ACH-000294",0.576847454662256,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5495","ACH-000295",0.609856117727812,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5496","ACH-000296",0.614235341175945,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5497","ACH-000302",0.642939494823624,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5498","ACH-000303",0.638957800486059,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5499","ACH-000304",0.59057123314037,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5500","ACH-000305",0.644780071450492,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5501","ACH-000307",0.654733166022075,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5502","ACH-000308",0.622944761779573,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5503","ACH-000310",0.581801931281036,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5504","ACH-000311",0.627216514374889,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5505","ACH-000312",0.63963256478839,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5506","ACH-000313",0.623961825614304,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5507","ACH-000315",0.601486325221924,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5508","ACH-000316",0.618310794499345,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5509","ACH-000317",0.580003866989802,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5510","ACH-000318",0.650140784105875,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5511","ACH-000319",0.633224621859769,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5512","ACH-000320",0.647651088845241,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5513","ACH-000322",0.607010066076155,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5514","ACH-000323",0.643979741731201,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5515","ACH-000324",0.635206738091783,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5516","ACH-000325",0.622339649331678,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5517","ACH-000326",0.646196814652002,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5518","ACH-000329",0.629769898121416,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5519","ACH-000330",0.612540495910429,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5520","ACH-000331",0.644413245134168,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5521","ACH-000332",0.636500174781754,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5522","ACH-000334",0.609770416956309,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5523","ACH-000335",0.616920771666027,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5524","ACH-000336",0.647929404865251,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5525","ACH-000337",0.643615498580349,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5526","ACH-000339",0.642168133310347,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5527","ACH-000341",0.630305452328147,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5528","ACH-000343",0.635202122522599,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5529","ACH-000344",0.615249377628077,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5530","ACH-000346",0.609554672789603,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5531","ACH-000348",0.637525235265705,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5532","ACH-000352",0.653269806221202,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5533","ACH-000354",0.612103730205491,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5534","ACH-000355",0.573391874801325,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5535","ACH-000356",0.632083653724214,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5536","ACH-000359",0.603618883020599,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5537","ACH-000361",0.606058003035712,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5538","ACH-000362",0.638777768444933,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5539","ACH-000363",0.637168977842517,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5540","ACH-000364",0.638654261702121,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5541","ACH-000365",0.641503372134135,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5542","ACH-000366",0.616764367383237,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5543","ACH-000367",0.598639157344663,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5544","ACH-000368",0.623746759199094,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5545","ACH-000370",0.603020976416071,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5546","ACH-000371",0.635934548813458,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5547","ACH-000374",0.621784114688513,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5548","ACH-000375",0.615251145676151,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5549","ACH-000376",0.654136864643781,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5550","ACH-000377",0.630404186119407,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5551","ACH-000378",0.636381354486958,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5552","ACH-000381",0.646996771563216,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5553","ACH-000383",0.638294819933348,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5554","ACH-000385",0.603741539100893,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5555","ACH-000387",0.63475345282372,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5556","ACH-000389",0.604747128340533,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5557","ACH-000390",0.617948433430675,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5558","ACH-000391",0.654601782969728,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5559","ACH-000393",0.619156858539212,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5560","ACH-000395",0.646523588692382,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5561","ACH-000396",0.614481059383312,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5562","ACH-000397",0.630440573906145,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5563","ACH-000398",0.623222783421039,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5564","ACH-000401",0.614870287476904,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5565","ACH-000402",0.59429593102316,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5566","ACH-000403",0.626008607750722,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5567","ACH-000404",0.619357724950236,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5568","ACH-000405",0.631073001772909,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5569","ACH-000406",0.66303313261258,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5570","ACH-000407",0.620353799378247,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5571","ACH-000408",0.632735646938545,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5572","ACH-000410",0.646039161755356,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5573","ACH-000411",0.636200678176608,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5574","ACH-000414",0.65558943029968,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5575","ACH-000415",0.624757206120793,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5576","ACH-000416",0.650844165081649,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5577","ACH-000417",0.639291254660734,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5578","ACH-000420",0.626731727919111,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5579","ACH-000421",0.645211070958513,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5580","ACH-000422",0.631537678180488,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5581","ACH-000424",0.646851984051786,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5582","ACH-000425",0.633352552298511,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5583","ACH-000426",0.599464690505972,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5584","ACH-000427",0.656744614363066,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5585","ACH-000430",0.640417292929324,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5586","ACH-000431",0.641486258769709,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5587","ACH-000433",0.607043231346086,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5588","ACH-000434",0.627094273279761,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5589","ACH-000435",0.612363955062276,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5590","ACH-000436",0.615970581606528,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5591","ACH-000437",0.646685135506425,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5592","ACH-000438",0.630660362176312,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5593","ACH-000441",0.633237237020092,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5594","ACH-000442",0.625889436186212,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5595","ACH-000444",0.648310434688869,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5596","ACH-000445",0.62980558958134,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5597","ACH-000448",0.629193051038442,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5598","ACH-000450",0.606998814984793,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5599","ACH-000452",0.657738962435914,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5600","ACH-000454",0.604838829475449,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5601","ACH-000455",0.659436253765002,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5602","ACH-000456",0.65888325399805,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5603","ACH-000458",0.652815215693352,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5604","ACH-000460",0.653136152560946,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5605","ACH-000461",0.622015280977663,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5606","ACH-000463",0.61855654558173,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5607","ACH-000464",0.631185262820575,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5608","ACH-000466",0.603277596307392,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5609","ACH-000467",0.64343540155146,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5610","ACH-000468",0.604157405901726,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5611","ACH-000469",0.653439902294034,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5612","ACH-000470",0.605163096829023,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5613","ACH-000471",0.632085715140435,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5614","ACH-000472",0.648395656503973,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5615","ACH-000473",0.611423365969558,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5616","ACH-000475",0.652623590305851,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5617","ACH-000476",0.621961998783684,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5618","ACH-000477",0.601477249443357,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5619","ACH-000478",0.629588181325452,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5620","ACH-000479",0.592626316775725,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5621","ACH-000480",0.627116148280891,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5622","ACH-000481",0.635032583925781,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5623","ACH-000483",0.618622340391061,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5624","ACH-000484",0.58441138297206,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5625","ACH-000485",0.616644933571139,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5626","ACH-000486",0.660168632962579,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5627","ACH-000487",0.643480794364071,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5628","ACH-000488",0.656206778113484,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5629","ACH-000489",0.627060021848823,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5630","ACH-000490",0.643242128781976,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5631","ACH-000491",0.610356621950187,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5632","ACH-000493",0.633006743360506,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5633","ACH-000495",0.614455815543072,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5634","ACH-000496",0.619348770763879,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5635","ACH-000499",0.618997337441981,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5636","ACH-000500",0.619740274155935,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5637","ACH-000501",0.644986402425571,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5638","ACH-000502",0.636985793202882,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5639","ACH-000503",0.620008945846805,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5640","ACH-000504",0.636343711438314,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5641","ACH-000505",0.617597492458974,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5642","ACH-000507",0.654678632880683,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5643","ACH-000510",0.646572328215188,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5644","ACH-000511",0.634222389250865,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5645","ACH-000512",0.5964932313289,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5646","ACH-000514",0.624890921251214,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5647","ACH-000516",0.633451055264921,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5648","ACH-000517",0.633925791683203,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5649","ACH-000518",0.662952949838438,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5650","ACH-000520",0.614264325533851,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5651","ACH-000521",0.594852281573263,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5652","ACH-000522",0.650602693042718,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5653","ACH-000524",0.653482851378843,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5654","ACH-000525",0.640730690392705,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5655","ACH-000527",0.663891428734189,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5656","ACH-000528",0.671562165285325,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5657","ACH-000532",0.621253808870631,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5658","ACH-000533",0.60956482159799,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5659","ACH-000535",0.652137268271541,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5660","ACH-000537",0.640602879370101,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5661","ACH-000541",0.615029076450919,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5662","ACH-000542",0.643271021072234,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5663","ACH-000544",0.650667165878307,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5664","ACH-000545",0.646437707280829,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
