"","target","metric","Method","value","finetuning"
"3495","Paclitaxel","pearson_corr","SupervisedVAE",0.326838447037682,"No Fine Tuning"
"3496","Paclitaxel","pearson_corr","SupervisedVAE",0.336321233394285,"No Fine Tuning"
"3497","Paclitaxel","pearson_corr","SupervisedVAE",0.283312305753902,"No Fine Tuning"
"3498","Paclitaxel","pearson_corr","SupervisedVAE",0.32302040963834,"No Fine Tuning"
"3499","Paclitaxel","pearson_corr","SupervisedVAE",0.286120904570505,"No Fine Tuning"
"3500","Paclitaxel","pearson_corr","SupervisedVAE",0.302976299681795,"No Fine Tuning"
"3501","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.421467268611382,"With Fine Tuning"
"3502","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.406723275455959,"With Fine Tuning"
"3503","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.425472320805678,"With Fine Tuning"
"3504","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.35834466243747,"With Fine Tuning"
"3505","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.429123865312714,"With Fine Tuning"
"3506","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.403413223639048,"With Fine Tuning"
"3507","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.434955979459297,"With Fine Tuning"
"3508","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.381388676400051,"With Fine Tuning"
"3509","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.456288166511505,"With Fine Tuning"
"3510","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.42856193486406,"With Fine Tuning"
"3511","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.46844404719203,"With Fine Tuning"
"3512","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.437207046199165,"With Fine Tuning"
"3513","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.439561834747885,"With Fine Tuning"
"3514","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.437040248827426,"With Fine Tuning"
"3515","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.319464905475101,"With Fine Tuning"
"3516","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.332846904027344,"With Fine Tuning"
"3517","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.40160266048557,"With Fine Tuning"
"3518","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.416370776790058,"With Fine Tuning"
"3519","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.404353482896632,"With Fine Tuning"
"3520","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.422498860291246,"With Fine Tuning"
"3521","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.407058572149735,"With Fine Tuning"
"3522","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.387477280477059,"With Fine Tuning"
"3523","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.431858743254176,"With Fine Tuning"
"3524","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.444710092731277,"With Fine Tuning"
"3525","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.412706383817033,"With Fine Tuning"
"3526","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.402675819756407,"With Fine Tuning"
"3527","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.494428838905995,"With Fine Tuning"
"3528","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.449683663884813,"With Fine Tuning"
"3529","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.385000098680285,"With Fine Tuning"
"3530","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.423412154905697,"With Fine Tuning"
"3531","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.421399091880981,"With Fine Tuning"
"3532","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.350618654848669,"With Fine Tuning"
"3533","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.351304813935941,"With Fine Tuning"
"3534","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.388550749975802,"With Fine Tuning"
"3535","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.416079899727362,"With Fine Tuning"
"3536","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.441680554101297,"With Fine Tuning"
"3537","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.434429167920251,"With Fine Tuning"
"3538","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.425524861018538,"With Fine Tuning"
"3539","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.393098012448451,"With Fine Tuning"
"3540","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.446587000970956,"With Fine Tuning"
"3541","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.410728976145067,"With Fine Tuning"
"3542","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.378172542598407,"With Fine Tuning"
"3543","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.366125113841519,"With Fine Tuning"
"3544","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.368475532194257,"With Fine Tuning"
"3545","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.392043502344477,"With Fine Tuning"
"3546","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.388192611733109,"With Fine Tuning"
"3547","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.37817774469606,"With Fine Tuning"
"3548","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.401462350366924,"With Fine Tuning"
"3549","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.44258916561359,"With Fine Tuning"
"3550","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.362283258949821,"With Fine Tuning"
"3551","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.369984303401493,"With Fine Tuning"
"3552","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.43249193792602,"With Fine Tuning"
"3553","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.372832709875724,"With Fine Tuning"
"3554","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.334948295588153,"With Fine Tuning"
"3555","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.41850742772144,"With Fine Tuning"
"3556","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.439991396787199,"With Fine Tuning"
"3557","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.408576873382755,"With Fine Tuning"
"3558","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.450509264821424,"With Fine Tuning"
"3559","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.399354307876029,"With Fine Tuning"
"3560","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.370682036270197,"With Fine Tuning"
"3561","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.376325875559708,"With Fine Tuning"
"3562","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.34304557615815,"With Fine Tuning"
"3563","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.344970928511861,"With Fine Tuning"
"3564","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.349354698815159,"With Fine Tuning"
"3565","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.445883675393872,"With Fine Tuning"
"3566","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.291769716064477,"With Fine Tuning"
"3567","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.369445585722994,"With Fine Tuning"
"3568","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.3903631659761,"With Fine Tuning"
"3569","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.38703201098268,"With Fine Tuning"
"3570","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.393946161165368,"With Fine Tuning"
"3571","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.371130497137317,"With Fine Tuning"
"3572","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.443013451564674,"With Fine Tuning"
"3573","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.443441910994945,"With Fine Tuning"
"3574","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.389696637217752,"With Fine Tuning"
"3575","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.390697023413067,"With Fine Tuning"
"3576","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.479098925698659,"With Fine Tuning"
"3577","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.396085366676361,"With Fine Tuning"
"3578","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.484488538141522,"With Fine Tuning"
"3579","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.419850984215892,"With Fine Tuning"
"3580","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.378067197109052,"With Fine Tuning"
"3581","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.418066082152393,"With Fine Tuning"
"3582","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.365422122726214,"With Fine Tuning"
"3583","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.414484290207098,"With Fine Tuning"
"3584","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.393451106046126,"With Fine Tuning"
"3585","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.343378415498847,"With Fine Tuning"
"3586","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.395461646845903,"With Fine Tuning"
"3587","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.304009879645845,"With Fine Tuning"
"3588","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.424659046387921,"With Fine Tuning"
"3589","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.39965885645503,"With Fine Tuning"
"3590","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.47971424579569,"With Fine Tuning"
"3591","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.35760306759181,"With Fine Tuning"
"3592","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.382156052374389,"With Fine Tuning"
"3593","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.327523811481612,"With Fine Tuning"
"3594","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.432985457200617,"With Fine Tuning"
"3595","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.419939889105335,"With Fine Tuning"
"3596","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.371829753285724,"With Fine Tuning"
"3597","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.389409249454611,"With Fine Tuning"
"3598","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.352910662110135,"With Fine Tuning"
"3599","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.394754449478698,"With Fine Tuning"
"3600","Palbociclib","pearson_corr","SupervisedVAE_finetuned",0.32817092174585,"With Fine Tuning"
"3601","Palbociclib","pearson_corr","DirectPred",0.319983167227451,"No Fine Tuning"
"3602","Palbociclib","pearson_corr","DirectPred",0.307310008196528,"No Fine Tuning"
"3603","Palbociclib","pearson_corr","DirectPred",0.301893412632899,"No Fine Tuning"
"3604","Palbociclib","pearson_corr","DirectPred",0.357420190030663,"No Fine Tuning"
"3605","Palbociclib","pearson_corr","DirectPred",0.29559054691811,"No Fine Tuning"
"3606","Palbociclib","pearson_corr","DirectPred",0.360157608443949,"No Fine Tuning"
"3607","Palbociclib","pearson_corr","DirectPred",0.292164480560381,"No Fine Tuning"
"3608","Palbociclib","pearson_corr","DirectPred",0.389109482638849,"No Fine Tuning"
"3609","Palbociclib","pearson_corr","DirectPred",0.349623950433823,"No Fine Tuning"
"3610","Palbociclib","pearson_corr","DirectPred",0.264367730738263,"No Fine Tuning"
"3611","Palbociclib","pearson_corr","DirectPred",0.362808144812796,"No Fine Tuning"
"3612","Palbociclib","pearson_corr","DirectPred",0.36855969951014,"No Fine Tuning"
"3613","Palbociclib","pearson_corr","DirectPred",0.274148895644997,"No Fine Tuning"
"3614","Palbociclib","pearson_corr","DirectPred",0.327738699092773,"No Fine Tuning"
"3615","Palbociclib","pearson_corr","DirectPred",0.20950296274842,"No Fine Tuning"
"3616","Palbociclib","pearson_corr","DirectPred",0.258880356020312,"No Fine Tuning"
"3617","Palbociclib","pearson_corr","DirectPred",0.285881167318268,"No Fine Tuning"
"3618","Palbociclib","pearson_corr","DirectPred",0.338436968974131,"No Fine Tuning"
"3619","Palbociclib","pearson_corr","DirectPred",0.303062332153569,"No Fine Tuning"
"3620","Palbociclib","pearson_corr","DirectPred",0.263464981805441,"No Fine Tuning"
"3621","Palbociclib","pearson_corr","DirectPred",0.344040330626425,"No Fine Tuning"
"3622","Palbociclib","pearson_corr","DirectPred",0.338576911319953,"No Fine Tuning"
"3623","Palbociclib","pearson_corr","DirectPred",0.394868541169463,"No Fine Tuning"
"3624","Palbociclib","pearson_corr","DirectPred",0.315403691789773,"No Fine Tuning"
"3625","Palbociclib","pearson_corr","DirectPred",0.360768278867264,"No Fine Tuning"
"3626","Palbociclib","pearson_corr","DirectPred",0.3017073098531,"No Fine Tuning"
"3627","Palbociclib","pearson_corr","DirectPred",0.372216917706171,"No Fine Tuning"
"3628","Palbociclib","pearson_corr","DirectPred",0.256824716984255,"No Fine Tuning"
"3629","Palbociclib","pearson_corr","DirectPred",0.260648841625331,"No Fine Tuning"
"3630","Palbociclib","pearson_corr","DirectPred",0.306991053009784,"No Fine Tuning"
"3631","Palbociclib","pearson_corr","DirectPred",0.304126488453681,"No Fine Tuning"
"3632","Palbociclib","pearson_corr","DirectPred",0.286192509903443,"No Fine Tuning"
"3633","Palbociclib","pearson_corr","DirectPred",0.298958580771887,"No Fine Tuning"
"3634","Palbociclib","pearson_corr","DirectPred",0.304477236822078,"No Fine Tuning"
"3635","Palbociclib","pearson_corr","DirectPred",0.314399033103828,"No Fine Tuning"
"3636","Palbociclib","pearson_corr","DirectPred",0.305884843326881,"No Fine Tuning"
"3637","Palbociclib","pearson_corr","DirectPred",0.344017277148879,"No Fine Tuning"
"3638","Palbociclib","pearson_corr","DirectPred",0.282187448161004,"No Fine Tuning"
"3639","Palbociclib","pearson_corr","DirectPred",0.331176699031946,"No Fine Tuning"
"3640","Palbociclib","pearson_corr","DirectPred",0.315964871245616,"No Fine Tuning"
"3641","Palbociclib","pearson_corr","DirectPred",0.322168055776777,"No Fine Tuning"
"3642","Palbociclib","pearson_corr","DirectPred",0.296392531039389,"No Fine Tuning"
"3643","Palbociclib","pearson_corr","DirectPred",0.300837746043714,"No Fine Tuning"
"3644","Palbociclib","pearson_corr","DirectPred",0.258951361725621,"No Fine Tuning"
"3645","Palbociclib","pearson_corr","DirectPred",0.221100970899186,"No Fine Tuning"
"3646","Palbociclib","pearson_corr","DirectPred",0.334605913809976,"No Fine Tuning"
"3647","Palbociclib","pearson_corr","DirectPred",0.312449609683208,"No Fine Tuning"
"3648","Palbociclib","pearson_corr","DirectPred",0.323044961354546,"No Fine Tuning"
"3649","Palbociclib","pearson_corr","DirectPred",0.368253861192497,"No Fine Tuning"
"3650","Palbociclib","pearson_corr","DirectPred",0.312719960981345,"No Fine Tuning"
"3651","Palbociclib","pearson_corr","DirectPred",0.298149410620442,"No Fine Tuning"
"3652","Palbociclib","pearson_corr","DirectPred",0.331948232728298,"No Fine Tuning"
"3653","Palbociclib","pearson_corr","DirectPred",0.218864623286759,"No Fine Tuning"
"3654","Palbociclib","pearson_corr","DirectPred",0.244650687860721,"No Fine Tuning"
"3655","Palbociclib","pearson_corr","DirectPred",0.322537016938076,"No Fine Tuning"
"3656","Palbociclib","pearson_corr","DirectPred",0.35768188174265,"No Fine Tuning"
"3657","Palbociclib","pearson_corr","DirectPred",0.270659154341162,"No Fine Tuning"
"3658","Palbociclib","pearson_corr","DirectPred",0.282812888141171,"No Fine Tuning"
"3659","Palbociclib","pearson_corr","DirectPred",0.273706488759483,"No Fine Tuning"
"3660","Palbociclib","pearson_corr","DirectPred",0.291324269044614,"No Fine Tuning"
"3661","Palbociclib","pearson_corr","DirectPred",0.287041463305215,"No Fine Tuning"
"3662","Palbociclib","pearson_corr","DirectPred",0.253204327568366,"No Fine Tuning"
"3663","Palbociclib","pearson_corr","DirectPred",0.319982013312229,"No Fine Tuning"
"3664","Palbociclib","pearson_corr","DirectPred",0.249379691797022,"No Fine Tuning"
"3665","Palbociclib","pearson_corr","DirectPred",0.322014016132126,"No Fine Tuning"
"3666","Palbociclib","pearson_corr","DirectPred",0.25290755269908,"No Fine Tuning"
"3667","Palbociclib","pearson_corr","DirectPred",0.291667833540873,"No Fine Tuning"
"3668","Palbociclib","pearson_corr","DirectPred",0.343019251978434,"No Fine Tuning"
"3669","Palbociclib","pearson_corr","DirectPred",0.169462063224173,"No Fine Tuning"
"3670","Palbociclib","pearson_corr","DirectPred",0.314537907243246,"No Fine Tuning"
"3671","Palbociclib","pearson_corr","DirectPred",0.308977874241816,"No Fine Tuning"
"3672","Palbociclib","pearson_corr","DirectPred",0.350674869765529,"No Fine Tuning"
"3673","Palbociclib","pearson_corr","DirectPred",0.334248219461612,"No Fine Tuning"
"3674","Palbociclib","pearson_corr","DirectPred",0.355022566221574,"No Fine Tuning"
"3675","Palbociclib","pearson_corr","DirectPred",0.257183331406226,"No Fine Tuning"
"3676","Palbociclib","pearson_corr","DirectPred",0.340576884882711,"No Fine Tuning"
"3677","Palbociclib","pearson_corr","DirectPred",0.265350177363192,"No Fine Tuning"
"3678","Palbociclib","pearson_corr","DirectPred",0.353553560732505,"No Fine Tuning"
"3679","Palbociclib","pearson_corr","DirectPred",0.309257502828026,"No Fine Tuning"
"3680","Palbociclib","pearson_corr","DirectPred",0.286767748948014,"No Fine Tuning"
"3681","Palbociclib","pearson_corr","DirectPred",0.219043386875874,"No Fine Tuning"
"3682","Palbociclib","pearson_corr","DirectPred",0.293432544124246,"No Fine Tuning"
"3683","Palbociclib","pearson_corr","DirectPred",0.317551741956253,"No Fine Tuning"
"3684","Palbociclib","pearson_corr","DirectPred",0.281677782998073,"No Fine Tuning"
"3685","Palbociclib","pearson_corr","DirectPred",0.189939250047131,"No Fine Tuning"
"3686","Palbociclib","pearson_corr","DirectPred",0.273551397643986,"No Fine Tuning"
"3687","Palbociclib","pearson_corr","DirectPred",0.258339374695622,"No Fine Tuning"
"3688","Palbociclib","pearson_corr","DirectPred",0.318496946717845,"No Fine Tuning"
"3689","Palbociclib","pearson_corr","DirectPred",0.354011790497238,"No Fine Tuning"
"3690","Palbociclib","pearson_corr","DirectPred",0.442194983250429,"No Fine Tuning"
"3691","Palbociclib","pearson_corr","DirectPred",0.23123533098848,"No Fine Tuning"
"3692","Palbociclib","pearson_corr","DirectPred",0.351621058885225,"No Fine Tuning"
"3693","Palbociclib","pearson_corr","DirectPred",0.228271337414043,"No Fine Tuning"
"3694","Palbociclib","pearson_corr","DirectPred",0.362774537164517,"No Fine Tuning"
"3695","Palbociclib","pearson_corr","DirectPred",0.293702269012891,"No Fine Tuning"
"3696","Palbociclib","pearson_corr","DirectPred",0.28196979815258,"No Fine Tuning"
"3697","Palbociclib","pearson_corr","DirectPred",0.32267960165108,"No Fine Tuning"
"3698","Palbociclib","pearson_corr","DirectPred",0.229348801111419,"No Fine Tuning"
"3699","Palbociclib","pearson_corr","DirectPred",0.339743717093717,"No Fine Tuning"
"3700","Palbociclib","pearson_corr","DirectPred",0.225018228014984,"No Fine Tuning"
"3701","Palbociclib","pearson_corr","GNN",0.344857773220828,"No Fine Tuning"
"3702","Palbociclib","pearson_corr","GNN",0.22747471539322,"No Fine Tuning"
"3703","Palbociclib","pearson_corr","GNN",0.340588877084149,"No Fine Tuning"
"3704","Palbociclib","pearson_corr","GNN",0.363097543006535,"No Fine Tuning"
"3705","Palbociclib","pearson_corr","GNN",0.316352935660023,"No Fine Tuning"
"3706","Palbociclib","pearson_corr","GNN",0.342796779576503,"No Fine Tuning"
"3707","Palbociclib","pearson_corr","GNN",0.265144629198978,"No Fine Tuning"
"3708","Palbociclib","pearson_corr","GNN",0.364690712878451,"No Fine Tuning"
"3709","Palbociclib","pearson_corr","GNN",0.353795797998866,"No Fine Tuning"
"3710","Palbociclib","pearson_corr","GNN",0.277304137682153,"No Fine Tuning"
"3711","Palbociclib","pearson_corr","GNN",0.347937312631365,"No Fine Tuning"
"3712","Palbociclib","pearson_corr","GNN",0.289168547889891,"No Fine Tuning"
"3713","Palbociclib","pearson_corr","GNN",0.299275767074717,"No Fine Tuning"
"3714","Palbociclib","pearson_corr","GNN",0.340952946480062,"No Fine Tuning"
"3715","Palbociclib","pearson_corr","GNN",0.209358432080153,"No Fine Tuning"
"3716","Palbociclib","pearson_corr","GNN",0.245041474526336,"No Fine Tuning"
"3717","Palbociclib","pearson_corr","GNN",0.275587915948869,"No Fine Tuning"
"3718","Palbociclib","pearson_corr","GNN",0.302135095708124,"No Fine Tuning"
"3719","Palbociclib","pearson_corr","GNN",0.288165398940373,"No Fine Tuning"
"3720","Palbociclib","pearson_corr","GNN",0.287465033459959,"No Fine Tuning"
"3721","Palbociclib","pearson_corr","GNN",0.357029085934961,"No Fine Tuning"
"3722","Palbociclib","pearson_corr","GNN",0.304262469019112,"No Fine Tuning"
"3723","Palbociclib","pearson_corr","GNN",0.338510011020544,"No Fine Tuning"
"3724","Palbociclib","pearson_corr","GNN",0.328463737240638,"No Fine Tuning"
"3725","Palbociclib","pearson_corr","GNN",0.345682685716213,"No Fine Tuning"
"3726","Palbociclib","pearson_corr","GNN",0.280012431528804,"No Fine Tuning"
"3727","Palbociclib","pearson_corr","GNN",0.393669242571297,"No Fine Tuning"
"3728","Palbociclib","pearson_corr","GNN",0.296584817683608,"No Fine Tuning"
"3729","Palbociclib","pearson_corr","GNN",0.292487738236716,"No Fine Tuning"
"3730","Palbociclib","pearson_corr","GNN",0.238095602143944,"No Fine Tuning"
"3731","Palbociclib","pearson_corr","GNN",0.327390747351884,"No Fine Tuning"
"3732","Palbociclib","pearson_corr","GNN",0.225188910051791,"No Fine Tuning"
"3733","Palbociclib","pearson_corr","GNN",0.29676550389808,"No Fine Tuning"
"3734","Palbociclib","pearson_corr","GNN",0.297211768065813,"No Fine Tuning"
"3735","Palbociclib","pearson_corr","GNN",0.284037695926513,"No Fine Tuning"
"3736","Palbociclib","pearson_corr","GNN",0.279360012028309,"No Fine Tuning"
"3737","Palbociclib","pearson_corr","GNN",0.334479484222062,"No Fine Tuning"
"3738","Palbociclib","pearson_corr","GNN",0.243510395674913,"No Fine Tuning"
"3739","Palbociclib","pearson_corr","GNN",0.346128214638836,"No Fine Tuning"
"3740","Palbociclib","pearson_corr","GNN",0.350059986648857,"No Fine Tuning"
"3741","Palbociclib","pearson_corr","GNN",0.311617358930181,"No Fine Tuning"
"3742","Palbociclib","pearson_corr","GNN",0.294165078723263,"No Fine Tuning"
"3743","Palbociclib","pearson_corr","GNN",0.312225980773606,"No Fine Tuning"
"3744","Palbociclib","pearson_corr","GNN",0.260915581138905,"No Fine Tuning"
"3745","Palbociclib","pearson_corr","GNN",0.217960267323092,"No Fine Tuning"
"3746","Palbociclib","pearson_corr","GNN",0.337311930552402,"No Fine Tuning"
"3747","Palbociclib","pearson_corr","GNN",0.272336684223918,"No Fine Tuning"
"3748","Palbociclib","pearson_corr","GNN",0.336812336296446,"No Fine Tuning"
"3749","Palbociclib","pearson_corr","GNN",0.337643315810239,"No Fine Tuning"
"3750","Palbociclib","pearson_corr","GNN",0.276108694113718,"No Fine Tuning"
"3751","Palbociclib","pearson_corr","GNN",0.314152353525365,"No Fine Tuning"
"3752","Palbociclib","pearson_corr","GNN",0.34394261883812,"No Fine Tuning"
"3753","Palbociclib","pearson_corr","GNN",0.288394076326213,"No Fine Tuning"
"3754","Palbociclib","pearson_corr","GNN",0.270610175678123,"No Fine Tuning"
"3755","Palbociclib","pearson_corr","GNN",0.31368120555787,"No Fine Tuning"
"3756","Palbociclib","pearson_corr","GNN",0.38994583090031,"No Fine Tuning"
"3757","Palbociclib","pearson_corr","GNN",0.257770830959733,"No Fine Tuning"
"3758","Palbociclib","pearson_corr","GNN",0.257007790937784,"No Fine Tuning"
"3759","Palbociclib","pearson_corr","GNN",0.280782699815436,"No Fine Tuning"
"3760","Palbociclib","pearson_corr","GNN",0.363058927407117,"No Fine Tuning"
"3761","Palbociclib","pearson_corr","GNN",0.325329062666942,"No Fine Tuning"
"3762","Palbociclib","pearson_corr","GNN",0.233039248701824,"No Fine Tuning"
"3763","Palbociclib","pearson_corr","GNN",0.317385460882838,"No Fine Tuning"
"3764","Palbociclib","pearson_corr","GNN",0.263076078831496,"No Fine Tuning"
"3765","Palbociclib","pearson_corr","GNN",0.293146988087595,"No Fine Tuning"
"3766","Palbociclib","pearson_corr","GNN",0.291987981483176,"No Fine Tuning"
"3767","Palbociclib","pearson_corr","GNN",0.269725089115878,"No Fine Tuning"
"3768","Palbociclib","pearson_corr","GNN",0.335720975200278,"No Fine Tuning"
"3769","Palbociclib","pearson_corr","GNN",0.239469290153216,"No Fine Tuning"
"3770","Palbociclib","pearson_corr","GNN",0.296980253821497,"No Fine Tuning"
"3771","Palbociclib","pearson_corr","GNN",0.264644680715501,"No Fine Tuning"
"3772","Palbociclib","pearson_corr","GNN",0.360213739321553,"No Fine Tuning"
"3773","Palbociclib","pearson_corr","GNN",0.31305151398336,"No Fine Tuning"
"3774","Palbociclib","pearson_corr","GNN",0.333182437997328,"No Fine Tuning"
"3775","Palbociclib","pearson_corr","GNN",0.327479267542707,"No Fine Tuning"
"3776","Palbociclib","pearson_corr","GNN",0.332787953556264,"No Fine Tuning"
"3777","Palbociclib","pearson_corr","GNN",0.271255555950142,"No Fine Tuning"
"3778","Palbociclib","pearson_corr","GNN",0.30430847047909,"No Fine Tuning"
"3779","Palbociclib","pearson_corr","GNN",0.275860197697943,"No Fine Tuning"
"3780","Palbociclib","pearson_corr","GNN",0.292078509041419,"No Fine Tuning"
"3781","Palbociclib","pearson_corr","GNN",0.262592356588052,"No Fine Tuning"
"3782","Palbociclib","pearson_corr","GNN",0.251624164328987,"No Fine Tuning"
"3783","Palbociclib","pearson_corr","GNN",0.265326190198909,"No Fine Tuning"
"3784","Palbociclib","pearson_corr","GNN",0.32818764145371,"No Fine Tuning"
"3785","Palbociclib","pearson_corr","GNN",0.239425539878177,"No Fine Tuning"
"3786","Palbociclib","pearson_corr","GNN",0.26887897979197,"No Fine Tuning"
"3787","Palbociclib","pearson_corr","GNN",0.306259209629717,"No Fine Tuning"
"3788","Palbociclib","pearson_corr","GNN",0.293384318008961,"No Fine Tuning"
"3789","Palbociclib","pearson_corr","GNN",0.316963319321413,"No Fine Tuning"
"3790","Palbociclib","pearson_corr","GNN",0.397850965702222,"No Fine Tuning"
"3791","Palbociclib","pearson_corr","GNN",0.192695695564745,"No Fine Tuning"
"3792","Palbociclib","pearson_corr","GNN",0.384507000330817,"No Fine Tuning"
"3793","Palbociclib","pearson_corr","GNN",0.200765990680172,"No Fine Tuning"
"3794","Palbociclib","pearson_corr","GNN",0.385558592489011,"No Fine Tuning"
"3795","Palbociclib","pearson_corr","GNN",0.285677015951923,"No Fine Tuning"
"3796","Palbociclib","pearson_corr","GNN",0.284097109991837,"No Fine Tuning"
"3797","Palbociclib","pearson_corr","GNN",0.350288239534717,"No Fine Tuning"
"3798","Palbociclib","pearson_corr","GNN",0.253211106011096,"No Fine Tuning"
"3799","Palbociclib","pearson_corr","GNN",0.30997493977314,"No Fine Tuning"
"3800","Palbociclib","pearson_corr","GNN",0.270993182566223,"No Fine Tuning"
"3801","Palbociclib","pearson_corr","RandomForest",0.437832192763106,"No Fine Tuning"
"3802","Palbociclib","pearson_corr","RandomForest",0.349483263307463,"No Fine Tuning"
"3803","Palbociclib","pearson_corr","RandomForest",0.392413892381818,"No Fine Tuning"
"3804","Palbociclib","pearson_corr","RandomForest",0.386673532475876,"No Fine Tuning"
